url	sci_name	common_name	habitat	threat_to_humans	human_uses	IUCN	IUCN_abr	physical_characters
1016	https://www.fishbase.se/summary/Seriola-dumerili.html	Seriola dumerili (Risso,  1810)	Greater amberjack	Marine;  reef-associated; oceanodromous (Ref. 51243); depth range 1 - 360 m (Ref. 11441), usually 18 - 72 m (Ref. 9626).   Subtropical; 45°N -   28°S, 180°W -   180°E	Reports of ciguatera poisoning	Fisheries: minor commercial; aquaculture: commercial; gamefish: yes; aquarium: public aquariums	Least Concern 	LC	Maturity: Lm99.5, range 80 -  127 cm Max length : 190 cm TL male/unsexed; (Ref. 3397); common length : 100.0 cm TL male/unsexed; (Ref. 3197); max. published weight: 80.6 kg (Ref. 3287); max. reported age: 15 years (Ref. 113943)
1017	https://www.fishbase.se/summary/Seriola-rivoliana.html	Seriola rivoliana Valenciennes,  1833	Longfin yellowtail	Marine;  reef-associated; depth range 5 - 245 m (Ref. 90102), usually 30 - 35 m (Ref. 40849).   Subtropical; 43°N -   38°S, 180°W -   180°E	Reports of ciguatera poisoning 	Fisheries: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 160 cm FL male/unsexed; (Ref. 40637); common length : 90.0 cm TL male/unsexed; (Ref. 5450); max. published weight: 59.9 kg (Ref. 40637)
1018	https://www.fishbase.se/summary/Atule-mate.html	Atule mate (Cuvier,  1833)	Yellowtail scad	Marine; brackish;  reef-associated; depth range 1 - 80 m (Ref. 58302).   Tropical; 35°N -   35°S, 24°E -   135°W	Harmless	Fisheries: minor commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?, range 17 - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 30573); common length : 26.0 cm TL male/unsexed; (Ref. 30573)
1019	https://www.fishbase.se/summary/Trachurus-lathami.html	Trachurus lathami Nichols,  1920	Rough scad	Marine;  reef-associated; depth range 30 - 200 m (Ref. 5951).   Subtropical; 45°N -   37°S	Harmless	Fisheries: commercial	Least Concern 	LC	Maturity: Lm12.0  range ? - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 7251); common length : 30.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 500.00 g (Ref. 5217)
1020	https://www.fishbase.se/summary/Decapterus-macarellus.html	Decapterus macarellus (Cuvier,  1833)	Mackerel scad	Marine;  pelagic-oceanic; depth range 0 - 400 m (Ref. 58302), usually 40 - 200 m (Ref. 3197).   Subtropical; 54°N -   46°S, 180°W -   180°E	Reports of ciguatera poisoning 	Fisheries: commercial; gamefish: yes; bait: usually	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 46.0 cm TL male/unsexed; (Ref. 55763); common length : 30.0 cm TL male/unsexed; (Ref. 55763)
1021	https://www.fishbase.se/summary/Decapterus-punctatus.html	Decapterus punctatus (Cuvier,  1829)	Round scad	Marine;  reef-associated; depth range 0 - 100 m (Ref. 2683).   Subtropical; 45°N -   35°S, 98°W -   20°E	Harmless	Fisheries: minor commercial; bait: usually	Least Concern 	LC	Maturity: Lm11.0  range ? - ? cm Max length : 30.0 cm SL male/unsexed; (Ref. 3277); common length : 18.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 300.00 g (Ref. 26340)
1022	https://www.fishbase.se/summary/Selar-crumenophthalmus.html	Selar crumenophthalmus (Bloch,  1793)	Bigeye scad	Marine;  reef-associated; depth range 0 - 170 m (Ref. 9283), usually 2 - 10 m (Ref. 40849).   Subtropical; 47°N -   31°S, 180°W -   180°E	Reports of ciguatera poisoning 	Fisheries: highly commercial; gamefish: yes; bait: usually	Least Concern 	LC	Maturity: Lm17.0  range ? - ? cm Max length : 70.0 cm TL male/unsexed; (Ref. 48635)
1023	https://www.fishbase.se/summary/Gnathanodon-speciosus.html	Gnathanodon speciosus (Forsskål,  1775)	Golden trevally	Marine;  reef-associated; depth range ? - 80 m (Ref. 86942).   Tropical; 35°N -   31°S, 30°E -   77°W	Harmless 	Fisheries: minor commercial; aquaculture: commercial; gamefish: yes; aquarium: commercial	Least Concern 	LC	Maturity: Lm32.5  range ? - ? cm Max length : 120 cm TL male/unsexed; (Ref. 11441); common length : 75.0 cm FL male/unsexed; (Ref. 9283); max. published weight: 15.0 kg (Ref. 30874)
1024	https://www.fishbase.se/summary/Caranx-crysos.html	Caranx crysos (Mitchill,  1815)	Blue runner	Marine; brackish;  reef-associated; depth range 0 - 100 m (Ref. 4233).   Subtropical; 46°N -   26°S, 97°W -   32°E	Reports of ciguatera poisoning 	Fisheries: minor commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm27.4  range ? - ? cm Max length : 70.0 cm TL male/unsexed; (Ref. 5217); common length : 40.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 5.1 kg (Ref. 40637); max. reported age: 11 years (Ref. 5803)
1025	https://www.fishbase.se/summary/Caranx-sexfasciatus.html	Caranx sexfasciatus Quoy  &  Gaimard,  1825	Bigeye trevally	Marine; freshwater; brackish;  reef-associated; amphidromous; depth range 0 - 146 m (Ref. 57178).   Tropical; 26°C - 29°C; 32°N -   36°S, 25°E -   77°W	Harmless	Fisheries: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm42.0  range ? - ? cm Max length : 120 cm TL male/unsexed; (Ref. 9987); common length : 60.0 cm FL male/unsexed; (Ref. 3287); max. published weight: 18.0 kg (Ref. 9987)
1026	https://www.fishbase.se/summary/Caranx-ignobilis.html	Caranx ignobilis (Forsskål,  1775)	Giant trevally	Marine; brackish;  reef-associated; depth range 10 - 188 m (Ref. 58302).   Tropical; 26°C - 29°C; 35°N -   37°S, 19°E -   129°W	Reports of ciguatera poisoning 	Fisheries: commercial; aquaculture: commercial; gamefish: yes; aquarium: public aquariums	Least Concern 	LC	Maturity: Lm60.0  range ? - ? cm Max length : 170 cm TL male/unsexed; (Ref. 9710); common length : 100.0 cm TL male/unsexed; (Ref. 5213); max. published weight: 80.0 kg (Ref. 4795)
1027	https://www.fishbase.se/summary/Hemicaranx-amblyrhynchus.html	Hemicaranx amblyrhynchus (Cuvier,  1833)	Bluntnose jack	Marine;  pelagic-neritic; depth range ? - 50 m (Ref. 9626).   Subtropical; 37°N -   41°S, 98°W -   34°W	Harmless	Fisheries: minor commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 26340); common length : 25.0 cm TL male/unsexed; (Ref. 5217)
1028	https://www.fishbase.se/summary/Chloroscombrus-chrysurus.html	Chloroscombrus chrysurus (Linnaeus,  1766)	Atlantic bumper	Marine; brackish;  pelagic-neritic; depth range 0 - 110 m (Ref. 114025).   Subtropical; 42°N -   41°S, 98°W -   14°E	Harmless	Fisheries: commercial	Least Concern 	LC	Maturity: Lm12.4, range 10 - ? cm Max length : 65.0 cm TL male/unsexed; (Ref. 57392); common length : 25.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 32.00 g (Ref. 118626)
1029	https://www.fishbase.se/summary/Carangoides-ferdau.html	Carangoides ferdau (Forsskål,  1775)	Blue trevally	Marine; brackish;  reef-associated; depth range 1 - 60 m (Ref. 3197).   Tropical; 37°N -   35°S, 25°E -   127°W	Reports of ciguatera poisoning 	Fisheries: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 70.0 cm TL male/unsexed; (Ref. 3287); common length : 30.0 cm TL male/unsexed; (Ref. 9137); max. published weight: 8.0 kg (Ref. 3287)
1030	https://www.fishbase.se/summary/Uraspis-secunda.html	Uraspis secunda (Poey,  1860)	Cottonmouth jack	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range 1 - 50 m (Ref. 89972), usually 2 - 15 m (Ref. 40849).   Subtropical; 42°N -   34°S, 180°W -   180°E	Harmless	Fisheries: minor commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 7251); common length : 40.0 cm TL male/unsexed; (Ref. 26999); max. published weight: 2.0 kg (Ref. 40637)
1031	https://www.fishbase.se/summary/Carangoides-plagiotaenia.html	Carangoides plagiotaenia Bleeker,  1857	Barcheek trevally	Marine;  reef-associated; depth range 2 - 200 m (Ref. 37816).   Tropical; 30°N -   23°S	Harmless	Fisheries: minor commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 3197); common length : 30.0 cm TL male/unsexed; (Ref. 9137)
1032	https://www.fishbase.se/summary/Alectis-ciliaris.html	Alectis ciliaris (Bloch,  1787)	African pompano	Marine;  reef-associated; depth range 60 - 100 m (Ref. 37816).   Subtropical; 42°N -   34°S, 180°W -   180°E	Reports of ciguatera poisoning 	Fisheries: minor commercial; gamefish: yes; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 150 cm TL male/unsexed; (Ref. 30573); common length : 100.0 cm FL male/unsexed; (Ref. 30573); max. published weight: 22.9 kg (Ref. 40637)
1033	https://www.fishbase.se/summary/Selene-setapinnis.html	Selene setapinnis (Mitchill,  1815)	Atlantic moonfish	Marine; brackish;  benthopelagic; depth range 0 - 55 m (Ref. 26912).   Subtropical; 46°N -   45°S, 98°W -   16°W	Reports of ciguatera poisoning 	Fisheries: highly commercial; aquarium: public aquariums	Least Concern 	LC	Maturity: Lm20.5  range ? - ? cm Max length : 60.0 cm TL male/unsexed; (Ref. 26340); common length : 25.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 4.6 kg (Ref. 26340)
1034	https://www.fishbase.se/summary/Selene-brownii.html	Selene brownii (Cuvier,  1816)	Caribbean moonfish	Marine;  demersal.   Tropical	Harmless	Fisheries: subsistence fisheries	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 29.0 cm TL male/unsexed; (Ref. 5217); common length : 20.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 119.30 g (Ref. 118626)
1035	https://www.fishbase.se/summary/Leptobrama-muelleri.html	Leptobrama muelleri Steindachner,  1878	Beachsalmon	Marine; freshwater; brackish;  benthopelagic.   Tropical	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 37.5 cm SL male/unsexed; (Ref. 30691)
1036	https://www.fishbase.se/summary/Toxotes-chatareus.html	Toxotes chatareus (Hamilton,  1822)	Spotted archerfish	Freshwater; brackish;  pelagic; amphidromous (Ref. 51243).   Tropical; 25°C - 30°C (Ref. 1672)	Harmless	Fisheries: minor commercial; aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?, range 20 - ? cm Max length : 40.0 cm SL male/unsexed; (Ref. 2847); common length : 25.0 cm TL male/unsexed; (Ref. 2847); max. published weight: 750.00 g (Ref. 6028)
1037	https://www.fishbase.se/summary/Toxotes-jaculatrix.html	Toxotes jaculatrix (Pallas,  1767)	Banded archerfish	Freshwater; brackish;  reef-associated; amphidromous (Ref. 51243).   Tropical; 25°C - 30°C (Ref. 1672)	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 4833); common length : 20.0 cm TL male/unsexed; (Ref. 4833)
1038	https://www.fishbase.se/summary/Xiphias-gladius.html	Xiphias gladius Linnaeus,  1758	Swordfish	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range 0 - 2878 m (Ref. 116993), usually 0 - 550 m (Ref. 54934).   Temperate; 5°C - 27°C (Ref. 43); 69°N -   50°S, 180°W -   180°E (Ref. 54934)		Fisheries: commercial; gamefish: yes	Endangered 	EN	Maturity: Lm221.0, range 156 -  250 cm Max length : 455 cm FL male/unsexed; (Ref. 40637); common length : 300 cm TL male/unsexed; (Ref. 9354); max. published weight: 650.0 kg (Ref. 4689)
1039	https://www.fishbase.se/summary/Kajikia-albida.html	Kajikia albida (Poey,  1860)	Atlantic white marlin	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range 0 - 150 m (Ref. 43), usually 0 - 100 m (Ref. 55219).   Subtropical; 22°C -  ? (Ref. 12451); 47°N -   45°S, 99°W -   27°E (Ref. 55219)	Harmless	Fisheries: minor commercial; gamefish: yes	Vulnerable 	VU	Maturity: Lm164.0, range 130 - ? cm Max length : 300 cm TL male/unsexed; (Ref. 4770); common length : 210 cm TL male/unsexed; (Ref. 5217); max. published weight: 82.5 kg (Ref. 43)
1040	https://www.fishbase.se/summary/Istiophorus-platypterus.html	Istiophorus platypterus (Shaw,  1792)	Indo-Pacific sailfish	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range 0 - 200 m (Ref. 54238), usually 30 - ? m (Ref. 9688).   Subtropical; 50°N -   43°S, 180°W -   180°E (Ref. 43)	Harmless	Fisheries: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? -  150 cm Max length : 348 cm FL male/unsexed; (Ref. 40637); common length : 270 cm TL male/unsexed; (Ref. 9308); max. published weight: 100.2 kg (Ref. 40637); max. reported age: 13 years (Ref. 53742)
1041	https://www.fishbase.se/summary/Tetrapturus-angustirostris.html	Tetrapturus angustirostris Tanaka,  1915	Shortbill spearfish	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range 0 - 1830 m (Ref. 86942), usually 0 - 350 m (Ref. 89423).   Subtropical; 43°N -   56°S, 20°E -   68°W	Harmless	Fisheries: minor commercial; gamefish: yes	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 230 cm TL male/unsexed; (Ref. 9308); common length : 190 cm TL male/unsexed; (Ref. 9308); max. published weight: 52.0 kg (Ref. 43)
1042	https://www.fishbase.se/summary/Makaira-sp.html	NA	NA	NA	NA	NA	NA	NA	NA
1043	https://www.fishbase.se/summary/Makaira-nigricans.html	Makaira nigricans Lacepède,  1802	Blue marlin	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range 0 - 1000 m (Ref. 43).   Subtropical; 22°C - 31°C (Ref. 43); 50°N -   45°S, 180°W -   180°E (Ref. 43)	Harmless	Fisheries: commercial; gamefish: yes	Vulnerable 	VU	Maturity: Lm ?, range 50 - ? cm Max length : 500 cm TL male/unsexed; (Ref. 11441); 500.0 cm TL (female); common length : 290 cm TL male/unsexed; (Ref. 6659); max. published weight: 636.0 kg (Ref. 40637); max. published weight: 636.0 kg
1044	https://www.fishbase.se/summary/Nematistius-pectoralis.html	Nematistius pectoralis Gill,  1862	Roosterfish	Marine;  demersal.   Subtropical; 33°N -   18°S, 119°W -   70°W	Harmless	Fisheries: minor commercial; gamefish: yes	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 163 cm FL male/unsexed; (Ref. 40637); common length : 60.0 cm TL male/unsexed; (Ref. 9326); max. published weight: 51.7 kg (Ref. 4699)
1045	https://www.fishbase.se/summary/Rachycentron-canadum.html	Rachycentron canadum (Linnaeus,  1766)	Cobia	Marine; brackish;  reef-associated; oceanodromous (Ref. 51243); depth range 0 - 1200 m (Ref. 9739).   Subtropical; 17°C - 32°C (Ref. 12459); 47°N -   37°S, 98°W -   166°E (Ref. 12459)	Harmless	Fisheries: minor commercial; aquaculture: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?, range 43 - ? cm Max length : 200 cm TL male/unsexed; (Ref. 10790); common length : 110 cm TL male/unsexed; (Ref. 3487); max. published weight: 68.0 kg (Ref. 7251); max. reported age: 15 years (Ref. 9739)
1046	https://www.fishbase.se/summary/Coryphaena-hippurus.html	Coryphaena hippurus Linnaeus,  1758	Common dolphinfish	Marine; brackish;  pelagic-neritic; oceanodromous (Ref. 51243); depth range 0 - 85 m (Ref. 13608), usually 5 - 10 m (Ref. 40849).   Subtropical; 21°C - 30°C (Ref. 26); 47°N -   40°S, 180°W -   180°E (Ref. 54341)	Reports of ciguatera poisoning 	Fisheries: highly commercial; aquaculture: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm55.8, range 35 -  93.1 cm Max length : 210 cm TL male/unsexed; (Ref. 9846); common length : 100.0 cm TL male/unsexed; (Ref. 3390); max. published weight: 40.0 kg (Ref. 30874); max. reported age: 4 years (Ref. 2885)
1047	https://www.fishbase.se/summary/Remora-osteochir.html	Remora osteochir (Cuvier,  1829)	Marlin sucker	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range ? - 200 m (Ref. 86942).   Subtropical; 42°N -   45°S, 180°W -   180°E	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?, range 11 -  16.8 cm Max length : 40.0 cm SL male/unsexed; (Ref. 5288)
1048	https://www.fishbase.se/summary/Phtheirichthys-lineatus.html	Phtheirichthys lineatus (Menzies,  1791)	Slender suckerfish	Marine;  pelagic-oceanic; oceanodromous (Ref. 51243); depth range 0 - 5 m (Ref. 86942).   Subtropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 76.0 cm TL male/unsexed; (Ref. 2850)
1049	https://www.fishbase.se/summary/Echeneis-neucratoides.html	Echeneis neucratoides Zuiew,  1789	Whitefin sharksucker	Marine;  reef-associated.   Subtropical; 43°N -   4°N, 98°W -   51°W	Harmless	Fisheries: commercial	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 75.0 cm TL male/unsexed; (Ref. 7251); common length : 50.0 cm TL male/unsexed; (Ref. 5217)
1050	https://www.fishbase.se/summary/Echeneis-naucrates.html	Echeneis naucrates Linnaeus,  1758	Live sharksucker	Marine; brackish;  reef-associated; depth range 1 - 85 m (Ref. 86942).   Subtropical; 45°N -   45°S, 180°W -   180°E	Harmless	Fisheries: minor commercial; gamefish: yes; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 110 cm TL male/unsexed; (Ref. 9710); common length : 66.0 cm SL male/unsexed; (Ref. 10970); max. published weight: 2.3 kg (Ref. 40637)
1051	https://www.fishbase.se/summary/Indostomus-paradoxus.html	Indostomus paradoxus Prashad  &  Mukerji,  1929	Pipe fish	Freshwater;  benthopelagic; pH range: 6.5 - ? ; dH range: 6 - ?.   Tropical; 24°C - 28°C (Ref. 2059)	Harmless	Fisheries: of no interest; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 3.0 cm SL male/unsexed; (Ref. 12693)
1052	https://www.fishbase.se/summary/Indostomus-crocodilus.html	Indostomus crocodilus Britz  &  Kottelat,  1999		Freshwater;  demersal.   Tropical	Harmless	NA	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm Max length : 2.5 cm SL male/unsexed; (Ref. 38647)
1053	https://www.fishbase.se/summary/Monopterus-albus.html	Monopterus albus (Zuiew,  1793)	Asian swamp eel	Freshwater; brackish;  demersal; potamodromous (Ref. 51243); depth range 3 - ? m (Ref. 2686).   Tropical; 25°C - 28°C (Ref. 2060); 34°N -   6°S	Harmless	Fisheries: commercial; aquaculture: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 100.0 cm SL male/unsexed; (Ref. 2686); common length : 40.0 cm SL male/unsexed; (Ref. 44894)
1054	https://www.fishbase.se/summary/Macrognathus-siamensis.html	Macrognathus siamensis (Günther,  1861)	Peacock eel	Freshwater;  benthopelagic.   Tropical	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm SL male/unsexed; (Ref. 30857)
1055	https://www.fishbase.se/summary/Mastacembelus-cunningtoni.html	Mastacembelus cunningtoni Boulenger,  1906		Freshwater;  benthopelagic.   Tropical; 3°S -   9°S	Harmless	Fisheries: minor commercial; aquarium: potential	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 58.0 cm TL male/unsexed; (Ref. 6060)
1056	https://www.fishbase.se/summary/Mastacembelus-brachyrhinus.html	Mastacembelus brachyrhinus Boulenger,  1899		Freshwater;  demersal.   Tropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 16.4 cm SL male/unsexed; (Ref. 84205)
1057	https://www.fishbase.se/summary/Mastacembelus-erythrotaenia.html	Mastacembelus erythrotaenia Bleeker,  1850	Fire eel	Freshwater;  demersal; pH range: 6.0 - 8.0; dH range: 5 - 19.   Tropical; 24°C - 28°C (Ref. 1672)	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 100.0 cm TL male/unsexed; (Ref. 1672)
