url	sci_name	common_name	threat_to_humans	IUCN	IUCN_abr	fisheries	aquaculture	gamefish	bait	aquarium	env_milieu	env_zone	env_migration	env_depth_range_min	env_depth_range_max	dh_range	max_published_weight	max_reported_age
https://www.fishbase.se/summary/Mallotus-villosus.html	Mallotus villosus (Müller,  1776)	Capelin	Harmless	Not Evaluated	NA	highly commercial	NA	NA	NA	NA	Marine;freshwater;brackish	pelagic-oceanic	anadromous	0	725	Polar	52.00 g	10 years
https://www.fishbase.se/summary/Hypomesus-pretiosus.html	Hypomesus pretiosus (Girard,  1854)	Surf smelt	Harmless	Not Evaluated	NA	commercial	NA	yes	NA	NA	Marine;brackish	benthopelagic	NA	NA	NA	Temperate	NA	5 years
https://www.fishbase.se/summary/Plecoglossus-altivelis.html	Plecoglossus altivelis (Temminck  &  Schlegel,  1846)	Ayu sweetfish	Harmless	Data deficient 	DD	highly commercial	commercial	yes	NA	NA	Marine;freshwater;brackish	demersal	amphidromous	10	NA	Subtropical	NA	3 years
https://www.fishbase.se/summary/Neosalanx-jordani.html	Neosalanx jordani Wakiya  &  Takahashi,  1937	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine;freshwater;brackish	demersal	anadromous	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Neosalangichthys-ishikawae.html	Neosalangichthys ishikawae (Wakiya  &  Takahashi,  1913)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine;freshwater;brackish	demersal	anadromous	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Salanx-cuvieri.html	Salanx cuvieri Valenciennes,  1850	Noodlefish	Harmless	Data deficient 	DD	commercial	NA	NA	NA	NA	Marine;freshwater;brackish	demersal	anadromous	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Leucosoma-reevesii.html	Leucosoma reevesii Gray,  1831	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	demersal	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Diplophos-taenia.html	Diplophos taenia Günther,  1873	Pacific portholefish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	0	1594	Deep-water	NA	NA
https://www.fishbase.se/summary/Bonapartia-pedaliota.html	Bonapartia pedaliota Goode  &  Bean,  1896	Longray fangjaw	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	100	1200	Deep-water	NA	NA
https://www.fishbase.se/summary/Margrethia-obtusirostra.html	Margrethia obtusirostra Jespersen  &  Tåning,  1919	Bighead portholefish	Harmless	Data deficient 	DD	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	100	1739	Deep-water	NA	NA
https://www.fishbase.se/summary/Gonostoma-elongatum.html	Sigmops elongatus (Günther,  1878)	Elongated bristlemouth fish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	25	4740	Deep-water	NA	NA
https://www.fishbase.se/summary/Cyclothone-microdon.html	Cyclothone microdon (Günther,  1878)	Veiled anglemouth	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	200	5301	Deep-water	NA	NA
https://www.fishbase.se/summary/Pollichthys-mauli.html	Pollichthys mauli (Poll,  1953)	Stareye lightfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	100	600	Deep-water	NA	NA
https://www.fishbase.se/summary/Polymetme-corythaeola.html	Polymetme corythaeola (Alcock,  1898)	Rendezvous fish	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	benthopelagic	NA	165	800	Deep-water	NA	NA
https://www.fishbase.se/summary/Polyipnus-spinifer.html	Polyipnus spinifer Borodulina,  1979	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	benthopelagic	NA	154	380	Deep-water	NA	NA
https://www.fishbase.se/summary/Argyropelecus-gigas.html	Argyropelecus gigas Norman,  1930	Hatchetfish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	300	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Argyropelecus-affinis.html	Argyropelecus affinis Garman,  1899	Pacific hatchet fish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	1	3872	Deep-water	NA	NA
https://www.fishbase.se/summary/Sternoptyx-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Maurolicus-weitzmani.html	Maurolicus weitzmani Parin  &  Kobyliansky,  1993	Atlantic pearlside	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	100	Deep-water	NA	NA
https://www.fishbase.se/summary/Chauliodus-sloani.html	Chauliodus sloani Bloch  &  Schneider,  1801	Sloanes viperfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	200	4700	Deep-water	NA	NA
https://www.fishbase.se/summary/Chauliodus-macouni.html	Chauliodus macouni Bean,  1890	Pacific viperfish	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	25	4390	Deep-water	23.35 g	8 years
https://www.fishbase.se/summary/Borostomias-antarcticus.html	Borostomias antarcticus (Lönnberg,  1905)	Snaggletooth	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathydemersal	oceanodromous	300	2630	Deep-water	NA	NA
https://www.fishbase.se/summary/Neonesthes-capensis.html	Neonesthes capensis (Gilchrist  &  von Bonde,  1924)	Cape snaggletooth	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	70	1650	Deep-water	NA	NA
https://www.fishbase.se/summary/Heterophotus-ophistoma.html	Heterophotus ophistoma Regan  &  Trewavas,  1929	Wingfin snaggletooth	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	790	1420	Deep-water	NA	NA
https://www.fishbase.se/summary/Stomias-boa.html	Stomias boa boa (Risso,  1810)	Boa dragonfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	200	2173	Deep-water	NA	NA
https://www.fishbase.se/summary/Rhadinesthes-decimus.html	Rhadinesthes decimus (Zugmayer,  1911)	Slender snaggletooth	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	4900	Deep-water	NA	NA
https://www.fishbase.se/summary/Astronesthes-leucopogon.html	Astronesthes leucopogon Regan  &  Trewavas,  1929	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	500	Deep-water	NA	NA
https://www.fishbase.se/summary/Chirostomias-pliopterus.html	Chirostomias pliopterus Regan  &  Trewavas,  1930	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	NA	500	Deep-water	NA	NA
https://www.fishbase.se/summary/Melanostomias-margaritifer.html	Melanostomias margaritifer Regan  &  Trewavas,  1930	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	pelagic-oceanic	NA	70	100	Tropical	NA	NA
https://www.fishbase.se/summary/Leptostomias-longibarba.html	Leptostomias longibarba Regan  &  Trewavas,  1930	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	NA	NA	Deep-water	NA	NA
https://www.fishbase.se/summary/Photonectes-margarita.html	Photonectes margarita (Goode  &  Bean,  1896)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	808	5087	Deep-water	NA	NA
https://www.fishbase.se/summary/Tactostoma-macropus.html	Tactostoma macropus Bolin,  1939	Longfin dragonfish	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	30	2000	Deep-water	NA	NA
https://www.fishbase.se/summary/Photostomias-guernei.html	Photostomias guernei Collett,  1889	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	1138	3100	Deep-water	NA	NA
https://www.fishbase.se/summary/Malacosteus-niger.html	Malacosteus niger Ayres,  1848	Stoplight loosejaw	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	500	3886	Deep-water	NA	NA
https://www.fishbase.se/summary/Eustomias-polyaster.html	Eustomias polyaster Parr,  1927	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Marine	pelagic-oceanic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Aristostomias-scintillans.html	Aristostomias scintillans (Gilbert,  1915)	Shiny loosejaw	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	1219	Deep-water	NA	7 years
https://www.fishbase.se/summary/Bathophilus-flemingi.html	Bathophilus flemingi Aron  &  McCrery,  1958	Highfin dragonfish	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	225	1370	Deep-water	NA	NA
https://www.fishbase.se/summary/Ateleopus-japonicus.html	Ateleopus japonicus Bleeker,  1853	Pacific jellynose fish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathydemersal	NA	140	600	Deep-water	NA	NA
https://www.fishbase.se/summary/Ijimaia-antillarum.html	Ijimaia antillarum Howell Rivero,  1935	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	demersal	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Ijimaia-loppei.html	Ijimaia loppei Roule,  1922	Loppes tadpole fish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathydemersal	NA	200	700	Deep-water	NA	NA
https://www.fishbase.se/summary/Synodus-variegatus.html	Synodus variegatus (Lacepède,  1803)	Variegated lizardfish	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	NA	3	121	Tropical	NA	NA
https://www.fishbase.se/summary/Trachinocephalus-myops.html	Trachinocephalus myops (Forster,  1801)	Snakefish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	NA	NA	400	Tropical	NA	7 years
https://www.fishbase.se/summary/Synodus-foetens.html	Synodus foetens (Linnaeus,  1766)	Inshore lizardfish	Harmless	Least Concern 	LC	subsistence fisheries	NA	yes	NA	NA	Marine;brackish	reef-associated	NA	0	200	Tropical	900.00 g	NA
https://www.fishbase.se/summary/Pseudotrichonotus-altivelis.html	Pseudotrichonotus altivelis Yoshino  &  Araga,  1975	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	demersal	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Paraulopus-oblongus.html	Paraulopus oblongus (Kamohara,  1953)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	demersal	NA	NA	200	Subtropical	NA	NA
https://www.fishbase.se/summary/Saurida-gracilis.html	Saurida gracilis (Quoy  &  Gaimard,  1824)	Gracile lizardfish	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	NA	0	135	Tropical	NA	NA
https://www.fishbase.se/summary/Harpadon-microchir.html	Harpadon microchir Günther,  1878	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	demersal	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Saurida-undosquamis.html	Saurida undosquamis (Richardson,  1848)	Brushtooth lizardfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	amphidromous	1	350	Subtropical	NA	7 years
https://www.fishbase.se/summary/Aulopus-filamentosus.html	Aulopus filamentosus (Bloch,  1792)	Royal flagfin	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	demersal	NA	50	1000	Subtropical	NA	NA
https://www.fishbase.se/summary/Bathysaurus-ferox.html	Bathysaurus ferox Günther,  1878	Deep-sea lizardfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathydemersal	NA	600	3500	Deep-water	NA	NA
https://www.fishbase.se/summary/Bathypterois-grallator.html	Bathypterois grallator (Goode  &  Bean,  1886)	Tripodfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathydemersal	NA	878	4720	Deep-water	NA	NA
https://www.fishbase.se/summary/Ipnops-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Bathypterois-atricolor.html	Bathypterois atricolor Alcock,  1896	Attenuated spider fish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathydemersal	NA	250	5150	Deep-water	NA	NA
https://www.fishbase.se/summary/Gigantura-indica.html	Gigantura indica Brauer,  1901	Telescopefish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	17	2100	Deep-water	NA	NA
https://www.fishbase.se/summary/Gigantura-chuni.html	Gigantura chuni Brauer,  1901	Gigantura	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	NA	NA	Deep-water	NA	NA
https://www.fishbase.se/summary/Benthalbella-macropinna.html	Benthalbella macropinna Bussing  &  Bussing,  1966	NA	Harmless	Not Evaluated	NA	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	0	840	Deep-water	NA	NA
https://www.fishbase.se/summary/Benthalbella-dentata.html	Benthalbella dentata (Chapman,  1939)	Northern pearleye	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	98	3400	Deep-water	NA	NA
https://www.fishbase.se/summary/Benthalbella-infans.html	Benthalbella infans Zugmayer,  1911	Zugmayers pearleye	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	0	4740	Deep-water	NA	NA
https://www.fishbase.se/summary/Chlorophthalmus-agassizi.html	Chlorophthalmus agassizi Bonaparte,  1840	Shortnose greeneye	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine;brackish	bathydemersal	NA	50	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Scopelarchus-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Parasudis-truculenta.html	Parasudis truculenta (Goode  &  Bean,  1896)	Longnose greeneye	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	demersal	NA	NA	479	Subtropical	NA	NA
https://www.fishbase.se/summary/Ahliesaurus-berryi.html	Ahliesaurus berryi Bertelsen,  Krefft  &  Marshall,  1976	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	0	2000	Deep-water	NA	NA
https://www.fishbase.se/summary/Scopelosaurus-lepidus.html	Scopelosaurus lepidus (Krefft  &  Maul,  1955)	Blackfin waryfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	benthopelagic	oceanodromous	70	2500	Deep-water	NA	NA
https://www.fishbase.se/summary/Sudis-atrox.html	Sudis atrox Rofen,  1963	Fierce pike smelt	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	30	2250	Deep-water	NA	NA
https://www.fishbase.se/summary/Anotopterus-pharao.html	Anotopterus pharao Zugmayer,  1911	Daggertooth	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	5100	Deep-water	NA	NA
https://www.fishbase.se/summary/Omosudis-lowii.html	Omosudis lowii Günther,  1887	Omosudid	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	0	4000	Deep-water	NA	NA
https://www.fishbase.se/summary/Alepisaurus-brevirostris.html	Alepisaurus brevirostris Gibbs,  1960	Short snouted lancetfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	640	1591	Deep-water	NA	NA
https://www.fishbase.se/summary/Alepisaurus-ferox.html	Alepisaurus ferox Lowe,  1833	Long snouted lancetfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	0	1830	Deep-water	9.0 kg	NA
https://www.fishbase.se/summary/Stemonosudis-intermedia.html	Stemonosudis intermedia (Ege,  1933)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	50	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Lestidiops-jayakari.html	Lestidiops jayakari (Boulenger,  1889)	Pacific barracudina	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	50	2000	Deep-water	NA	NA
https://www.fishbase.se/summary/Evermannella-balbo.html	Evermannella balbo (Risso,  1820)	Balbo sabretooth	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	100	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Coccorella-atlantica.html	Coccorella atlantica (Parr,  1928)	Atlantic sabretooth	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	50	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Paralepis-coregonoides.html	Paralepis coregonoides Risso,  1820	Sharpchin barracudina	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	50	1032	Deep-water	NA	NA
https://www.fishbase.se/summary/Notolepis-coatsi.html	Notolepis coatsi Dollo,  1908	Antarctic jonasfish	Harmless	Not Evaluated	NA	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	0	2000	Deep-water	NA	NA
https://www.fishbase.se/summary/Magnisudis-prionosa.html	Magnisudis prionosa (Rofen,  1963)	Southern barracudina	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Neoscopelus-macrolepidotus.html	Neoscopelus macrolepidotus Johnson,  1863	Large-scaled lantern fish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	non-migratory	300	1180	Deep-water	NA	NA
https://www.fishbase.se/summary/Neoscopelus-microchir.html	Neoscopelus microchir Matsubara,  1943	Shortfin neoscopelid	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	250	700	Deep-water	NA	NA
https://www.fishbase.se/summary/Scopelengys-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Scopelengys-tristis.html	Scopelengys tristis Alcock,  1890	Pacific blackchin	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	400	1830	Deep-water	NA	NA
https://www.fishbase.se/summary/Notolychnus-valdiviae.html	Notolychnus valdiviae (Brauer,  1904)	Topside lampfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	25	700	Deep-water	NA	NA
https://www.fishbase.se/summary/Lobianchia-gemellarii.html	Lobianchia gemellarii (Cocco,  1838)	Coccos lantern fish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	25	800	Deep-water	NA	NA
https://www.fishbase.se/summary/Lampadena-speculigera.html	Lampadena speculigera Goode  &  Bean,  1896	Mirror lanternfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	0	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Lepidophanes-guentheri.html	Lepidophanes guentheri (Goode  &  Bean,  1896)	Günther’s lanternfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	pelagic-oceanic	oceanodromous	40	750	Subtropical	NA	1 years
https://www.fishbase.se/summary/Ceratoscopelus-maderensis.html	Ceratoscopelus maderensis (Lowe,  1839)	Madeira lantern fish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	51	1480	Temperate	NA	NA
https://www.fishbase.se/summary/Ceratoscopelus-warmingii.html	Ceratoscopelus warmingii (Lütken,  1892)	Warmings lantern fish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	391	2056	Deep-water	NA	NA
https://www.fishbase.se/summary/Stenobrachius-leucopsarus.html	Stenobrachius leucopsarus (Eigenmann  &  Eigenmann,  1890)	Northern lampfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	31	3400	Deep-water	NA	8 years
https://www.fishbase.se/summary/Nannobrachium-lineatum.html	Nannobrachium lineatum (Tåning,  1928)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	60	1150	Deep-water	NA	NA
https://www.fishbase.se/summary/Lampanyctus-macdonaldi.html	Lampanyctus macdonaldi (Goode  &  Bean,  1896)	Rakery beaconlamp	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	60	1464	Deep-water	NA	NA
https://www.fishbase.se/summary/Lampanyctus-jordani.html	Lampanyctus jordani Gilbert,  1913	Brokenline lanternfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	588	3400	Deep-water	NA	NA
https://www.fishbase.se/summary/Notoscopelus-caudispinosus.html	Notoscopelus caudispinosus (Johnson,  1863)	Lobisomem	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	0	360	Deep-water	NA	NA
https://www.fishbase.se/summary/Gymnoscopelus-nicholsi.html	Gymnoscopelus nicholsi (Gilbert,  1911)	Nichols lanternfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	300	NA	Deep-water	NA	NA
https://www.fishbase.se/summary/Gymnoscopelus-opisthopterus.html	Gymnoscopelus opisthopterus Fraser-Brunner,  1949	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	550	900	Deep-water	NA	NA
https://www.fishbase.se/summary/Gymnoscopelus-braueri.html	Gymnoscopelus braueri (Lönnberg,  1905)	Brauer’s lanternfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	NA	2700	Deep-water	NA	NA
https://www.fishbase.se/summary/Diaphus-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Symbolophorus-californiensis.html	Symbolophorus californiensis (Eigenmann  &  Eigenmann,  1889)	Bigfin lanternfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	pelagic-oceanic	NA	557	1497	Subtropical	NA	NA
https://www.fishbase.se/summary/Diaphus-rafinesquii.html	Diaphus rafinesquii (Cocco,  1838)	White-spotted lantern fish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	40	2173	Deep-water	NA	NA
https://www.fishbase.se/summary/Electrona-antarctica.html	Electrona antarctica (Günther,  1878)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	demersal	oceanodromous	1	1010	Polar	NA	4 years
https://www.fishbase.se/summary/Protomyctophum-choriodon.html	Protomyctophum choriodon Hulley,  1981	Gaptooth lanternfish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	NA	NA	Deep-water	NA	NA
https://www.fishbase.se/summary/Krefftichthys-anderssoni.html	Krefftichthys anderssoni (Lönnberg,  1905)	Rhombic lanternfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	NA	2700	Deep-water	NA	NA
https://www.fishbase.se/summary/Benthosema-glaciale.html	Benthosema glaciale (Reinhardt,  1837)	Glacier lantern fish	Harmless	Least Concern 	LC	of potential interest	NA	NA	NA	NA	Marine	pelagic-oceanic	non-migratory	0	1407	Deep-water	NA	8 years
https://www.fishbase.se/summary/Myctophum-punctatum.html	Myctophum punctatum Rafinesque,  1810	Spotted lanternfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	0	1000	Deep-water	NA	NA
https://www.fishbase.se/summary/Tarletonbeania-crenularis.html	Tarletonbeania crenularis (Jordan  &  Gilbert,  1880)	Blue lanternfish	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	710	Deep-water	NA	NA
https://www.fishbase.se/summary/Symbolophorus-evermanni.html	Symbolophorus evermanni (Gilbert,  1905)	Evermanns lantern fish	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	oceanodromous	100	500	Deep-water	NA	NA
