Betancur_R_ID	FishBase_ID	CLADE	Family	Infraorder	Suborder	Order	Superorder	Subseries	Series	Subdivision	Division	Subsection	Section	Infracohort	Subcohort	Cohort	Supercohort	Megacohort	Infraclass	Subclass	Class	Superclass	Megaclass	Validity	Examined_not_examined	Monophyly
Neoniphon_argenteus_E00731	Neoniphon-argenteus	Clade33	Holocentridae			Holocentriformes				Holocentrimorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neoniphon_marianus_E00103	Neoniphon-marianus	Clade33	Holocentridae			Holocentriformes				Holocentrimorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neoniphon_opercularis_E01042	Neoniphon-opercularis	Clade33	Holocentridae			Holocentriformes				Holocentrimorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neoniphon_sammara_E01072	Neoniphon-sammara	Clade33	Holocentridae			Holocentriformes				Holocentrimorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neopomacentrus_cyanomos_E00933	Neopomacentrus-cyanomos	Clade41	Pomacentridae			Incertae sedis in Ovalentaria			Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neosalangichthys_ishikawae_G01471	Neosalangichthys-ishikawae	Clade20	Salangidae		Osmeroidei	Osmeriformes									Stomiati	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neosalanx_jordani_G01396	Neosalanx-jordani	Clade20	Salangidae		Osmeroidei	Osmeriformes									Stomiati	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neoscopelus_macrolepidotus_E00451	Neoscopelus-macrolepidotus	Clade24	Neoscopelidae			Myctophiformes						Myctophata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Neoscopelus_microchir_G01397	Neoscopelus-microchir	Clade24	Neoscopelidae			Myctophiformes						Myctophata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Nerophis_ophidion	Nerophis-ophidion	Clade37	Syngnathidae		Syngnathoidei	Syngnathiformes			Syngnatharia	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Nezumia_aequalis_E00962	Nezumia-aequalis	Clade29	Macrouridae			Gadiformes		Gadariae	Zeiogadaria		Paracanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Nezumia_bairdii_E01030	Nezumia-bairdii	Clade29	Macrouridae			Gadiformes		Gadariae	Zeiogadaria		Paracanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Nezumia_liolepis_E00356	Nezumia-liolepis	Clade29	Macrouridae			Gadiformes		Gadariae	Zeiogadaria		Paracanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Nicholsicypris_normalis_I2644-124	Nicholsicypris-normalis	Clade11d	Xenocyprididae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Niphon_spinosus_G01398	Niphon-spinosus	Clade42	Niphonidae		Percoidei	Perciformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Monotypic
Nocomis_biguttatus_I2565-CKR0840	Nocomis-biguttatus	Clade11d	Leuciscidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Normichthys_operosus_E00971	Normichthys-operosus	Clade09	Platytroctidae			Alepocephaliformes									Alepocephali	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Notacanthus_chemnitzii_G01399	Notacanthus-chemnitzii	Clade06c	Notacanthidae			Notacanthiformes										Elopomorpha		Elopocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Monotypic
Notemigonus_crysoleucas_I2566-CKR1213	Notemigonus-crysoleucas	Clade11d	Leuciscidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Notolepis_coatsi_M24522	Notolepis-coatsi	Clade23	Paralepididae		Alepisauroidei	Aulopiformes							Cyclosquamata	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Not monophyletic; more evidence needed
Notolychnus_valdiviae_E00011	Notolychnus-valdiviae	Clade24	Myctophidae			Myctophiformes						Myctophata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Notoscopelus_caudispinosus_resplendens_E00668	Notoscopelus-caudispinosus	Clade24	Myctophidae			Myctophiformes						Myctophata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Notothenia_coriiceps_G01526	Notothenia-coriiceps	Clade42	Nototheniidae		Notothenioidei	Perciformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Not monophyletic; more evidence needed
Notropis_amplamala_I2567-AUF0033	Notropis-amplamala	Clade11d	Leuciscidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Notropis_longirostris_I2568-AUF0048	Notropis-longirostris	Clade11d	Leuciscidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Noturus_leptacanthus_P02_B08_RG57	Noturus-leptacanthus	Clade14c	Ictaluridae		Siluroidei	Siluriformes	Siluriphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Novaculichthys_taeniourus_E00926	Novaculichthys-taeniourus	Clade42	Labridae			Labriformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Novumbra_hubbsi_G01402	Novumbra-hubbsi	Clade18	Umbridae			Esociformes									Protacanthopterygii	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oblada_melanura_M01650	Oblada-melanura	Clade42	Sparidae			Spariformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ocyurus_chrysurus_E00283	Ocyurus-chrysurus	Clade42	Lutjanidae			Lutjaniformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontanthias_chrysostictus_G01327	Odontanthias-chrysostictus	Clade42	Serranidae		Serranoidei	Perciformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontesthes_argentinensis_E00393	Odontesthes-argentinensis	Clade41	Atherinopsidae		Atherinopsoidei	Atheriniformes	Atherinomorphae		Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontesthes_bonariensis_E00396	Odontesthes-bonariensis	Clade41	Atherinopsidae		Atherinopsoidei	Atheriniformes	Atherinomorphae		Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontesthes_humensis_E00394	Odontesthes-humensis	Clade41	Atherinopsidae		Atherinopsoidei	Atheriniformes	Atherinomorphae		Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontesthes_retropinnis_E00395	Odontesthes-retropinnis	Clade41	Atherinopsidae		Atherinopsoidei	Atheriniformes	Atherinomorphae		Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontobutis_potamophila_E01137	Odontobutis-potamophila	Clade38c	Odontobutidae		Gobioidei	Gobiiformes			Gobiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontoscion_dentex_E01049	Odontoscion-dentex	Clade42	Sciaenidae			Incertae sedis in Eupercaria			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Odontostoechus_lethostigmus_P3_G03_RG94	Odontostoechus-lethostigmus	Clade12b	Characidae		Characoidei	Characiformes	Characiphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ogcocephalus_parvus_nasutus_E00610	Ogcocephalus-parvus	Clade42	Ogcocephalidae		Ogcocephaloidei	Lophiiformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ogcocephalus_radiatus_E00641	Ogcocephalus-radiatus	Clade42	Ogcocephalidae		Ogcocephaloidei	Lophiiformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ogilbyina_novaehollandiae_G01403	Ogilbyina-novaehollandiae	Clade41	Pseudochromidae			Incertae sedis in Ovalentaria			Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oligoplites_saurus_E00195	Oligoplites-saurus	Clade40	Carangidae			Carangiformes			Carangaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Omosudis_lowii_E00999	Omosudis-lowii	Clade23	Alepisauridae		Alepisauroidei	Aulopiformes							Cyclosquamata	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oncopterus_darwinii_E01184	Oncopterus-darwinii	Clade40	Rhombosoleidae		Pleuronectoidei	Pleuronectiformes			Carangaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oncorhynchus_nerka_mykiss_E00437	Oncorhynchus-nerka	Clade19	Salmonidae			Salmoniformes									Protacanthopterygii	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oneirodes_bulbosus_E00176	Oneirodes-bulbosus	Clade42	Oneirodidae		Ceratioidei	Lophiiformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oneirodes_macrosteus_E00655	Oneirodes-macrosteus	Clade42	Oneirodidae		Ceratioidei	Lophiiformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Onuxodon_parvibrachium_N06009	Onuxodon-parvibrachium	Clade34b	Ophidiidae		Ophidioidei	Ophidiiformes			Ophidiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ophichthus_cephalozona_G01404	Ophichthus-cephalozona	Clade06d	Ophichthidae			Anguilliformes										Elopomorpha		Elopocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ophidion_holbrookii_E01033	Ophidion-holbrookii	Clade34b	Ophidiidae		Ophidioidei	Ophidiiformes			Ophidiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ophidion_josephi_E00648	Ophidion-josephi	Clade34b	Ophidiidae		Ophidioidei	Ophidiiformes			Ophidiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ophidion_robinsi_E01007	Ophidion-robinsi	Clade34b	Ophidiidae		Ophidioidei	Ophidiiformes			Ophidiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ophioblennius_atlanticus_E00296	Ophioblennius-atlanticus	Clade41	Blenniidae			Blenniiformes	Blenniimorphae		Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Ophiocara_porocephala_E01101	Ophiocara-porocephala	Clade38c	Eleotridae		Gobioidei	Gobiiformes			Gobiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opistognathus_aurifrons_E00216	Opistognathus-aurifrons	Clade41	Opistognathidae			Incertae sedis in Ovalentaria			Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opistognathus_maxillosus_E00207	Opistognathus-maxillosus	Clade41	Opistognathidae			Incertae sedis in Ovalentaria			Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oplegnathus_punctatus_G01405	Oplegnathus-punctatus	Clade42	Oplegnathidae		Terapontoidei	Centrarchiformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Monotypic
Oplopomus_oplopomus_E01067	Oplopomus-oplopomus	Clade38c	Gobiidae		Gobioidei	Gobiiformes			Gobiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsanus_beta_E00698	Opsanus-beta	Clade35	Batrachoididae			Batrachoidiformes			Batrachoidiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsanus_pardus_E00513	Opsanus-pardus	Clade35	Batrachoididae			Batrachoidiformes			Batrachoidiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsanus_tau_E00040	Opsanus-tau	Clade35	Batrachoididae			Batrachoidiformes			Batrachoidiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsaridium_ubangiense_I2551-MTD021	Opsaridium-ubangiense	Clade11d	Danionidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsariichthys_bidens_I2720-71	Opsariichthys-bidens	Clade11d	Xenocyprididae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsarius_koratensis_I2556-MTD030	Opsarius-koratensis	Clade11d	Danionidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsarius_koratensis_I2638-61	Opsarius-koratensis	Clade11d	Danionidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Opsopoeodus_emiliae_I2705-185	Opsopoeodus-emiliae	Clade11d	Leuciscidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oreichthys_cosuatis_I2627-9	Oreichthys-cosuatis	Clade11d	Cyprinidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oreochromis_niloticus_G01407	Oreochromis-niloticus	Clade41	Cichlidae			Cichliformes	Cichlomorphae		Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oreoleuciscus_humilis_I2684-161	Oreoleuciscus-humilis	Clade11d	Leuciscidae		Cyprinoidei	Cypriniformes	Cypriniphysae						Otophysa		Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Orthopristis_chrysoptera_E00607	Orthopristis-chrysoptera	Clade42	Haemulidae			Lutjaniformes			Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes
Oryzias_latipes_G01408	Oryzias-latipes	Clade41	Adrianichthyidae		Adrianichthyoidei	Beloniformes	Atherinomorphae		Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Monotypic
