items	name	Clade	Family	Order
Neoniphon_opercularis_E01042	Neoniphon_opercularis_E01042	Clade33	Holocentridae	Holocentriformes
Neoniphon_sammara_E01072	Neoniphon_sammara_E01072	Clade33	Holocentridae	Holocentriformes
Neopomacentrus_cyanomos_E00933	Neopomacentrus_cyanomos_E00933	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Neosalangichthys_ishikawae_G01471	Neosalangichthys_ishikawae_G01471	Clade20	Salangidae	Osmeriformes
Neosalanx_jordani_G01396	Neosalanx_jordani_G01396	Clade20	Salangidae	Osmeriformes
Neoscopelus_macrolepidotus_E00451	Neoscopelus_macrolepidotus_E00451	Clade24	Neoscopelidae	Myctophiformes
Neoscopelus_microchir_G01397	Neoscopelus_microchir_G01397	Clade24	Neoscopelidae	Myctophiformes
Nerophis_ophidion	Nerophis_ophidion	Clade37	Syngnathidae	Syngnathiformes
Nezumia_aequalis_E00962	Nezumia_aequalis_E00962	Clade29	Macrouridae	Gadiformes
Nezumia_bairdii_E01030	Nezumia_bairdii_E01030	Clade29	Macrouridae	Gadiformes
Nezumia_liolepis_E00356	Nezumia_liolepis_E00356	Clade29	Macrouridae	Gadiformes
Nicholsicypris_normalis_I2644-124	Nicholsicypris_normalis_I2644-124	Clade11d	Xenocyprididae	Cypriniformes
Niphon_spinosus_G01398	Niphon_spinosus_G01398	Clade42	Niphonidae	Perciformes
Nocomis_biguttatus_I2565-CKR0840	Nocomis_biguttatus_I2565-CKR0840	Clade11d	Leuciscidae	Cypriniformes
Normichthys_operosus_E00971	Normichthys_operosus_E00971	Clade09	Platytroctidae	Alepocephaliformes
Notacanthus_chemnitzii_G01399	Notacanthus_chemnitzii_G01399	Clade06c	Notacanthidae	Notacanthiformes
Notemigonus_crysoleucas_I2566-CKR1213	Notemigonus_crysoleucas_I2566-CKR1213	Clade11d	Leuciscidae	Cypriniformes
Notolepis_coatsi_M24522	Notolepis_coatsi_M24522	Clade23	Paralepididae	Aulopiformes
Notolychnus_valdiviae_E00011	Notolychnus_valdiviae_E00011	Clade24	Myctophidae	Myctophiformes
Notoscopelus_caudispinosus_resplendens_E00668	Notoscopelus_caudispinosus_resplendens_E00668	Clade24	Myctophidae	Myctophiformes
Notothenia_coriiceps_G01526	Notothenia_coriiceps_G01526	Clade42	Nototheniidae	Perciformes
Notropis_amplamala_I2567-AUF0033	Notropis_amplamala_I2567-AUF0033	Clade11d	Leuciscidae	Cypriniformes
Notropis_longirostris_I2568-AUF0048	Notropis_longirostris_I2568-AUF0048	Clade11d	Leuciscidae	Cypriniformes
Noturus_leptacanthus_P02_B08_RG57	Noturus_leptacanthus_P02_B08_RG57	Clade14c	Ictaluridae	Siluriformes
Novaculichthys_taeniourus_E00926	Novaculichthys_taeniourus_E00926	Clade42	Labridae	Labriformes
Novumbra_hubbsi_G01402	Novumbra_hubbsi_G01402	Clade18	Umbridae	Esociformes
Oblada_melanura_M01650	Oblada_melanura_M01650	Clade42	Sparidae	Spariformes
Ocyurus_chrysurus_E00283	Ocyurus_chrysurus_E00283	Clade42	Lutjanidae	Lutjaniformes
Odontanthias_chrysostictus_G01327	Odontanthias_chrysostictus_G01327	Clade42	Serranidae	Perciformes
Odontesthes_argentinensis_E00393	Odontesthes_argentinensis_E00393	Clade41	Atherinopsidae	Atheriniformes
Odontesthes_bonariensis_E00396	Odontesthes_bonariensis_E00396	Clade41	Atherinopsidae	Atheriniformes
Odontesthes_humensis_E00394	Odontesthes_humensis_E00394	Clade41	Atherinopsidae	Atheriniformes
Odontesthes_retropinnis_E00395	Odontesthes_retropinnis_E00395	Clade41	Atherinopsidae	Atheriniformes
Odontobutis_potamophila_E01137	Odontobutis_potamophila_E01137	Clade38c	Odontobutidae	Gobiiformes
Odontoscion_dentex_E01049	Odontoscion_dentex_E01049	Clade42	Sciaenidae	Incertae sedis in Eupercaria
Odontostoechus_lethostigmus_P3_G03_RG94	Odontostoechus_lethostigmus_P3_G03_RG94	Clade12b	Characidae	Characiformes
Ogcocephalus_parvus_nasutus_E00610	Ogcocephalus_parvus_nasutus_E00610	Clade42	Ogcocephalidae	Lophiiformes
Ogcocephalus_radiatus_E00641	Ogcocephalus_radiatus_E00641	Clade42	Ogcocephalidae	Lophiiformes
Ogilbyina_novaehollandiae_G01403	Ogilbyina_novaehollandiae_G01403	Clade41	Pseudochromidae	Incertae sedis in Ovalentaria
Oligoplites_saurus_E00195	Oligoplites_saurus_E00195	Clade40	Carangidae	Carangiformes
Omosudis_lowii_E00999	Omosudis_lowii_E00999	Clade23	Alepisauridae	Aulopiformes
Oncopterus_darwinii_E01184	Oncopterus_darwinii_E01184	Clade40	Rhombosoleidae	Pleuronectiformes
Oncorhynchus_nerka_mykiss_E00437	Oncorhynchus_nerka_mykiss_E00437	Clade19	Salmonidae	Salmoniformes
Oneirodes_bulbosus_E00176	Oneirodes_bulbosus_E00176	Clade42	Oneirodidae	Lophiiformes
Oneirodes_macrosteus_E00655	Oneirodes_macrosteus_E00655	Clade42	Oneirodidae	Lophiiformes
Onuxodon_parvibrachium_N06009	Onuxodon_parvibrachium_N06009	Clade34b	Ophidiidae	Ophidiiformes
Ophichthus_cephalozona_G01404	Ophichthus_cephalozona_G01404	Clade06d	Ophichthidae	Anguilliformes
Ophidion_holbrookii_E01033	Ophidion_holbrookii_E01033	Clade34b	Ophidiidae	Ophidiiformes
Ophidion_josephi_E00648	Ophidion_josephi_E00648	Clade34b	Ophidiidae	Ophidiiformes
Ophidion_robinsi_E01007	Ophidion_robinsi_E01007	Clade34b	Ophidiidae	Ophidiiformes
Ophioblennius_atlanticus_E00296	Ophioblennius_atlanticus_E00296	Clade41	Blenniidae	Blenniiformes
Ophiocara_porocephala_E01101	Ophiocara_porocephala_E01101	Clade38c	Eleotridae	Gobiiformes
Opistognathus_aurifrons_E00216	Opistognathus_aurifrons_E00216	Clade41	Opistognathidae	Incertae sedis in Ovalentaria
Opistognathus_maxillosus_E00207	Opistognathus_maxillosus_E00207	Clade41	Opistognathidae	Incertae sedis in Ovalentaria
Oplegnathus_punctatus_G01405	Oplegnathus_punctatus_G01405	Clade42	Oplegnathidae	Centrarchiformes
Oplopomus_oplopomus_E01067	Oplopomus_oplopomus_E01067	Clade38c	Gobiidae	Gobiiformes
Opsanus_beta_E00698	Opsanus_beta_E00698	Clade35	Batrachoididae	Batrachoidiformes
Opsanus_pardus_E00513	Opsanus_pardus_E00513	Clade35	Batrachoididae	Batrachoidiformes
Opsanus_tau_E00040	Opsanus_tau_E00040	Clade35	Batrachoididae	Batrachoidiformes
Opsaridium_ubangiense_I2551-MTD021	Opsaridium_ubangiense_I2551-MTD021	Clade11d	Danionidae	Cypriniformes
Opsariichthys_bidens_I2720-71	Opsariichthys_bidens_I2720-71	Clade11d	Xenocyprididae	Cypriniformes
Opsarius_koratensis_I2556-MTD030	Opsarius_koratensis_I2556-MTD030	Clade11d	Danionidae	Cypriniformes
Opsarius_koratensis_I2638-61	Opsarius_koratensis_I2638-61	Clade11d	Danionidae	Cypriniformes
Opsopoeodus_emiliae_I2705-185	Opsopoeodus_emiliae_I2705-185	Clade11d	Leuciscidae	Cypriniformes
Oreichthys_cosuatis_I2627-9	Oreichthys_cosuatis_I2627-9	Clade11d	Cyprinidae	Cypriniformes
Oreochromis_niloticus_G01407	Oreochromis_niloticus_G01407	Clade41	Cichlidae	Cichliformes
Oreoleuciscus_humilis_I2684-161	Oreoleuciscus_humilis_I2684-161	Clade11d	Leuciscidae	Cypriniformes
Orthopristis_chrysoptera_E00607	Orthopristis_chrysoptera_E00607	Clade42	Haemulidae	Lutjaniformes
Oryzias_latipes_G01408	Oryzias_latipes_G01408	Clade41	Adrianichthyidae	Beloniformes
Osmerus_mordax_G01409	Osmerus_mordax_G01409	Clade20	Osmeridae	Osmeriformes
Ossubtus_sp_P02_F05_RG92	Ossubtus_sp_P02_F05_RG92	Clade12b	Serrasalmidae	Characiformes
Osteochilus_hasseltii_I2671-144	Osteochilus_hasseltii_I2671-144	Clade11d	Cyprinidae	Cypriniformes
Osteoglossum_bicirrhosum_E00084	Osteoglossum_bicirrhosum_E00084	Clade07b	Osteoglossidae	Osteoglossiformes
Ostichthys_trachypoma_E00161	Ostichthys_trachypoma_E00161	Clade33	Holocentridae	Holocentriformes
Ostorhinchus_cookii_E01087	Ostorhinchus_cookii_E01087	Clade38a	Apogonidae	Kurtiformes
Ostorhinchus_lateralis_G01203	Ostorhinchus_lateralis_G01203	Clade38a	Apogonidae	Kurtiformes
Ostracion_cubicus_E00588	Ostracion_cubicus_E00588	Clade42	Ostraciidae	Tetraodontiformes
Ostracoberyx_dorygenys_N24448	Ostracoberyx_dorygenys_N24448	Clade42	Ostracoberycidae	Pempheriformes
Oxycheilinus_celebicus_G01412	Oxycheilinus_celebicus_G01412	Clade42	Labridae	Labriformes
Oxycheilinus_digramma_E00873	Oxycheilinus_digramma_E00873	Clade42	Labridae	Labriformes
Oxycheilinus_unifasciatus_E00721	Oxycheilinus_unifasciatus_E00721	Clade42	Labridae	Labriformes
Oxydoras_niger_P02_C09_RG93	Oxydoras_niger_P02_C09_RG93	Clade14c	Doradidae	Siluriformes
Oxyeleotris_selheimi_N01730	Oxyeleotris_selheimi_N01730	Clade38c	Eleotridae	Gobiiformes
Oxyjulis_californica_G01413	Oxyjulis_californica_G01413	Clade42	Labridae	Labriformes
Oxymonacanthus_longirostris_E00914	Oxymonacanthus_longirostris_E00914	Clade42	Monacanthidae	Tetraodontiformes
Oxyporhamphus_micropterus_E00397	Oxyporhamphus_micropterus_E00397	Clade41	Hemiramphidae	Beloniformes
Pachymetopon_grande_M01651	Pachymetopon_grande_M01651	Clade42	Sparidae	Spariformes
Pachypanchax_playfairii_G01414	Pachypanchax_playfairii_G01414	Clade41	Aplocheilidae	Cyprinodontiformes
Paedocypris_sp_I2727-206	Paedocypris_sp_I2727-206	Clade11d	Paedocyprididae	Cypriniformes
Pagellus_affinis_M01652	Pagellus_affinis_M01652	Clade42	Sparidae	Spariformes
Pagellus_erythrinus_M01653	Pagellus_erythrinus_M01653	Clade42	Sparidae	Spariformes
Pagothenia_borchgrevinki_G01527	Pagothenia_borchgrevinki_G01527	Clade42	Nototheniidae	Perciformes
Pagrus_pagrus_E00514	Pagrus_pagrus_E00514	Clade42	Sparidae	Spariformes
Pangio_anguillaris_I2600-48	Pangio_anguillaris_I2600-48	Clade11c	Cobitidae	Cypriniformes
Pantodon_buchholzi_G01417	Pantodon_buchholzi_G01417	Clade07b	Pantodontidae	Osteoglossiformes
Parabembras_curtus_N24483	Parabembras_curtus_N24483	Clade42	Parabembridae	Perciformes
Parabramis_pekinensis2_I2640-72	Parabramis_pekinensis2_I2640-72	Clade11d	Xenocyprididae	Cypriniformes
Paracanthapoma_parva_P1_G11_RG96	Paracanthapoma_parva_P1_G11_RG96	Clade14a	Trichomycteridae	Siluriformes
Paracanthurus_hepatus_E00002	Paracanthurus_hepatus_E00002	Clade42	Acanthuridae	Acanthuriformes
Parachaenichthys_charcoti_E00157	Parachaenichthys_charcoti_E00157	Clade42	Bathydraconidae	Perciformes
Parachela_siamensis_I2630-24	Parachela_siamensis_I2630-24	Clade11d	Xenocyprididae	Cypriniformes
Paracirrhites_forsteri_arcatus_E00924	Paracirrhites_forsteri_arcatus_E00924	Clade42	Cirrhitidae	Centrarchiformes
Paraclinus_marmoratus_E00309	Paraclinus_marmoratus_E00309	Clade41	Labrisomidae	Blenniiformes
Paradiplospinus_gracilis_N15143	Paradiplospinus_gracilis_N15143	Clade36	Gempylidae	Scombriformes
Paragobiodon_modestus_E01098	Paragobiodon_modestus_E01098	Clade38c	Gobiidae	Gobiiformes
Parahucho_perryi_G01418	Parahucho_perryi_G01418	Clade19	Salmonidae	Salmoniformes
Parakneria_sp_G01419	Parakneria_sp_G01419	Clade10	Kneriidae	Gonorynchiformes
Paralabrax_nebulifer_E00325	Paralabrax_nebulifer_E00325	Clade42	Serranidae	Perciformes
Paralaubuca_sp_I2611-92	Paralaubuca_sp_I2611-92	Clade11d	Xenocyprididae	Cypriniformes
Paralepis_coregonoides_E00486	Paralepis_coregonoides_E00486	Clade23	Paralepididae	Aulopiformes
Paralichthys_albigutta_E01171	Paralichthys_albigutta_E01171	Clade40	Paralichthyidae	Pleuronectiformes
Paralichthys_californicus_E00020	Paralichthys_californicus_E00020	Clade40	Paralichthyidae	Pleuronectiformes
Paralichthys_dentatus_N24591	Paralichthys_dentatus_N24591	Clade40	Cyclopsettidae	Pleuronectiformes
Paraliparis_beani_E00458	Paraliparis_beani_E00458	Clade42	Liparidae	Perciformes
Paraliparis_copei_E00453	Paraliparis_copei_E00453	Clade42	Liparidae	Perciformes
Paraliparis_hystrix_E00454	Paraliparis_hystrix_E00454	Clade42	Liparidae	Perciformes
Paraluteres_prionurus_E00913	Paraluteres_prionurus_E00913	Clade42	Monacanthidae	Tetraodontiformes
Parambassis_ranga_N01735	Parambassis_ranga_N01735	Clade41	Ambassidae	Incertae sedis in Ovalentaria
Parapercis_clathrata_E00707	Parapercis_clathrata_E00707	Clade42	Pinguipedidae	Uranoscopiformes
Parapercis_hexophtalma_E01083	Parapercis_hexophtalma_E01083	Clade42	Pinguipedidae	Uranoscopiformes
Parapercis_punctulata_E01091	Parapercis_punctulata_E01091	Clade42	Pinguipedidae	Uranoscopiformes
Parapriacanthus_ransonneti_E00923	Parapriacanthus_ransonneti_E00923	Clade42	Pempheridae	Pempheriformes
Parasudis_truculenta_E01034	Parasudis_truculenta_E01034	Clade23	Chlorophthalmidae	Aulopiformes
Paratilapia_polleni_G01420	Paratilapia_polleni_G01420	Clade41	Cichlidae	Cichliformes
Paratrachichthys_sajademalensis_G01421	Paratrachichthys_sajademalensis_G01421	Clade31	Trachichthyidae	Trachichthyiformes
Parauchenoglanis_balayi_P02_D09_RG64	Parauchenoglanis_balayi_P02_D09_RG64	Clade14c	Claroteidae	Siluriformes
Paraulopus_oblongus_G01422	Paraulopus_oblongus_G01422	Clade23	Paraulopidae	Aulopiformes
Pareques_acuminatus_E01050	Pareques_acuminatus_E01050	Clade42	Sciaenidae	Incertae sedis in Eupercaria
Pareques_umbrosus_E00639	Pareques_umbrosus_E00639	Clade42	Sciaenidae	Incertae sedis in Eupercaria
Paretroplus_maculatus_G01423	Paretroplus_maculatus_G01423	Clade41	Cichlidae	Cichliformes
Parexocoetus_brachypterus_E00645	Parexocoetus_brachypterus_E00645	Clade41	Exocoetidae	Beloniformes
Paristiopterus_labiosus_M01629	Paristiopterus_labiosus_M01629	Clade42	Pentacerotidae	Pempheriformes
Parma_microlepis_E00286	Parma_microlepis_E00286	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Parodon_guyanensis_P1_G01_RG84	Parodon_guyanensis_P1_G01_RG84	Clade12b	Parodontidae	Characiformes
Parophrys_vetulus_E00445	Parophrys_vetulus_E00445	Clade40	Pleuronectidae	Pleuronectiformes
Parupeneus_barberinoides	Parupeneus_barberinoides	Clade37	Mullidae	Syngnathiformes
Parupeneus_barberinus	Parupeneus_barberinus	Clade37	Mullidae	Syngnathiformes
Parupeneus_cyclostomus	Parupeneus_cyclostomus	Clade37	Mullidae	Syngnathiformes
Parupeneus_multifasciatus	Parupeneus_multifasciatus	Clade37	Mullidae	Syngnathiformes
Parupeneus_rubescens	Parupeneus_rubescens	Clade37	Mullidae	Syngnathiformes
Parupeneus_trifasciatus	Parupeneus_trifasciatus	Clade37	Mullidae	Syngnathiformes
Patagonotothen_tessellata_G01530	Patagonotothen_tessellata_G01530	Clade42	Nototheniidae	Perciformes
Pavoclinus_profundus_E00799	Pavoclinus_profundus_E00799	Clade41	Clinidae	Blenniiformes
Peckoltia_lineola_P1_H09_RG83	Peckoltia_lineola_P1_H09_RG83	Clade14a	Loricariidae	Siluriformes
Pegasus_volitans	Pegasus_volitans	Clade37	Pegasidae	Syngnathiformes
Pegusa_lascaris_E01183	Pegusa_lascaris_E01183	Clade40	Soleidae	Pleuronectiformes
Pellona_flavipinnis_G01425	Pellona_flavipinnis_G01425	Clade08b	Pristigasteridae	Clupeiformes
Pempheris_oualensis_E00718	Pempheris_oualensis_E00718	Clade42	Pempheridae	Pempheriformes
Pempheris_schomburgkii_E00213	Pempheris_schomburgkii_E00213	Clade42	Pempheridae	Pempheriformes
Pempheris_schwenkii_N01628	Pempheris_schwenkii_N01628	Clade42	Pempheridae	Pempheriformes
Pempheris_vanicolensis_E00886	Pempheris_vanicolensis_E00886	Clade42	Pempheridae	Pempheriformes
Pentaceros_japonicus_N24735	Pentaceros_japonicus_N24735	Clade42	Pentacerotidae	Pempheriformes
Pentaceros_pectoralis_N01736	Pentaceros_pectoralis_N01736	Clade42	Pentacerotidae	Pempheriformes
Pentaceros_wheeleri_N01737	Pentaceros_wheeleri_N01737	Clade42	Pentacerotidae	Pempheriformes
Pentapodus_caninus_G01427	Pentapodus_caninus_G01427	Clade42	Nemipteridae	Spariformes
Peprilus_burti_E00600	Peprilus_burti_E00600	Clade36	Stromateidae	Scombriformes
Peprilus_paru_E00622	Peprilus_paru_E00622	Clade36	Stromateidae	Scombriformes
Peprilus_simillimus_E00136	Peprilus_simillimus_E00136	Clade36	Stromateidae	Scombriformes
Peprilus_triacanthus_N30548	Peprilus_triacanthus_N30548	Clade36	Stromateidae	Scombriformes
Perca_flavescens_E00391	Perca_flavescens_E00391	Clade42	Percidae	Perciformes
Perca_fluviatilis_G01428	Perca_fluviatilis_G01428	Clade42	Percidae	Perciformes
Perccottus_glenii_G01429	Perccottus_glenii_G01429	Clade38c	Odontobutidae	Gobiiformes
Percichthys_trucha_G01430	Percichthys_trucha_G01430	Clade42	Percichthyidae	Centrarchiformes
Percilia_irwini_N24981	Percilia_irwini_N24981	Clade42	Percichthyidae	Centrarchiformes
Percina_caprodes_E01054	Percina_caprodes_E01054	Clade42	Percidae	Perciformes
Percina_nigrofasciata_E00154	Percina_nigrofasciata_E00154	Clade42	Percidae	Perciformes
Percina_phoxocephala_E00150	Percina_phoxocephala_E00150	Clade42	Percidae	Perciformes
Percocypris_retrodorsalis_I2673-172	Percocypris_retrodorsalis_I2673-172	Clade11d	Cyprinidae	Cypriniformes
Percopsis_omiscomaycus_G01433	Percopsis_omiscomaycus_G01433	Clade26	Percopsidae	Percopsiformes
Percopsis_transmontana_E00189	Percopsis_transmontana_E00189	Clade26	Percopsidae	Percopsiformes
Periophthalmus_kalolo_E00537	Periophthalmus_kalolo_E00537	Clade38c	Gobiidae	Gobiiformes
Peristedion_ecuadorense_E00456	Peristedion_ecuadorense_E00456	Clade42	Peristediidae	Perciformes
Peristedion_gracile_E01029	Peristedion_gracile_E01029	Clade42	Peristediidae	Perciformes
Peristedion_truncatum_E00450	Peristedion_truncatum_E00450	Clade42	Peristediidae	Perciformes
Pervagor_janthinosoma_N21229	Pervagor_janthinosoma_N21229	Clade42	Monacanthidae	Tetraodontiformes
Pervagor_nigrolineatus_N21232	Pervagor_nigrolineatus_N21232	Clade42	Monacanthidae	Tetraodontiformes
Petroscirtes_mitratus_E00909	Petroscirtes_mitratus_E00909	Clade41	Blenniidae	Blenniiformes
Petrotyx_sanguineus_E00206	Petrotyx_sanguineus_E00206	Clade34b	Ophidiidae	Ophidiiformes
Petulanos_spiloclistron_P1_G07_RG18	Petulanos_spiloclistron_P1_G07_RG18	Clade12b	Anostomidae	Characiformes
Phaeoptyx_pigmentaria_E00506	Phaeoptyx_pigmentaria_E00506	Clade38a	Apogonidae	Kurtiformes
Phago_boulengeri_P3_A05_RG38	Phago_boulengeri_P3_A05_RG38	Clade12a	Distichodontidae	Characiformes
Phalacronotus_bleekeri_P02_A04_RG07	Phalacronotus_bleekeri_P02_A04_RG07	Clade14c	Siluridae	Siluriformes
Phanerodon_furcatus_E00122	Phanerodon_furcatus_E00122	Clade41	Embiotocidae	Incertae sedis in Ovalentaria
Phenacobius_catostomus_I2569-CKR1180	Phenacobius_catostomus_I2569-CKR1180	Clade11d	Leuciscidae	Cypriniformes
Phenacostethus_smithi_E00398	Phenacostethus_smithi_E00398	Clade41	Phallostethidae	Atheriniformes
Pholidichthys_leucotaenia_E00251	Pholidichthys_leucotaenia_E00251	Clade41	Pholidichthyidae	Cichliformes
Pholidochromis_cerasina_G01436	Pholidochromis_cerasina_G01436	Clade41	Pseudochromidae	Incertae sedis in Ovalentaria
Pholis_crassispina_G01437	Pholis_crassispina_G01437	Clade42	Pholidae	Perciformes
Pholis_ornata_N01732	Pholis_ornata_N01732	Clade42	Pholidae	Perciformes
Photonectes_margarita_E00966	Photonectes_margarita_E00966	Clade21	Stomiidae	Stomiatiformes
Photostomias_guernei_E00995	Photostomias_guernei_E00995	Clade21	Stomiidae	Stomiatiformes
Phoxinus_oxycephalusjouyi_I2685-162	Phoxinus_oxycephalusjouyi_I2685-162	Clade11d	Leuciscidae	Cypriniformes
Phoxinus_phoxinus_I2602-35	Phoxinus_phoxinus_I2602-35	Clade11d	Leuciscidae	Cypriniformes
Phractocephalus_hemioliopterus_P1_G12_RG42	Phractocephalus_hemioliopterus_P1_G12_RG42	Clade14c	Pimelodidae	Siluriformes
Phractolaemus_ansorgii_M25171	Phractolaemus_ansorgii_M25171	Clade10	Kneriidae	Gonorynchiformes
Phtheirichthys_lineatus_G01438	Phtheirichthys_lineatus_G01438	Clade40	Echeneidae	Carangiformes
Phycis_chesteri_E00377	Phycis_chesteri_E00377	Clade29	Phycidae	Gadiformes
Phycodurus_eques	Phycodurus_eques	Clade37	Syngnathidae	Syngnathiformes
Phyllopteryx_taeniolatus	Phyllopteryx_taeniolatus	Clade37	Syngnathidae	Syngnathiformes
Physiculus_fulvus_E01009	Physiculus_fulvus_E01009	Clade29	Moridae	Gadiformes
Piabina_argentea_P3_A06_RG74	Piabina_argentea_P3_A06_RG74	Clade12b	Characidae	Characiformes
Pimelodella_cristata_P02_E03_RG87	Pimelodella_cristata_P02_E03_RG87	Clade14c	Heptapteridae	Siluriformes
Pimelodus_albofasciatus_P1_B09_RG63	Pimelodus_albofasciatus_P1_B09_RG63	Clade14c	Pimelodidae	Siluriformes
Pimephales_vigilax_I2570-CKR1190	Pimephales_vigilax_I2570-CKR1190	Clade11d	Leuciscidae	Cypriniformes
Placocheilus_dulongensis_I2694-173	Placocheilus_dulongensis_I2694-173	Clade11d	Cyprinidae	Cypriniformes
Plagiopsetta_glossa_E00074	Plagiopsetta_glossa_E00074	Clade40	Samaridae	Pleuronectiformes
Plagiotremus_rhinorhynchos_E00586	Plagiotremus_rhinorhynchos_E00586	Clade41	Blenniidae	Blenniiformes
Plagiotremus_tapeinosoma_E00540	Plagiotremus_tapeinosoma_E00540	Clade41	Blenniidae	Blenniiformes
Platax_orbicularis_E00898	Platax_orbicularis_E00898	Clade42	Ephippidae	Ephippiformes
Platax_teira_E00858	Platax_teira_E00858	Clade42	Ephippidae	Ephippiformes
Platichthys_stellatus_E00026	Platichthys_stellatus_E00026	Clade40	Pleuronectidae	Pleuronectiformes
Platybelone_argalus_E00114	Platybelone_argalus_E00114	Clade41	Belonidae	Beloniformes
Platyberyx_opalescens_N06085	Platyberyx_opalescens_N06085	Clade36	Caristiidae	Scombriformes
Platycephalus_indicus_N25405	Platycephalus_indicus_N25405	Clade42	Platycephalidae	Perciformes
Platydoras_costatus_P02_B12_RG75	Platydoras_costatus_P02_B12_RG75	Clade14c	Doradidae	Siluriformes
Platygillellus_rubrocinctus_E00319	Platygillellus_rubrocinctus_E00319	Clade41	Dactyloscopidae	Blenniiformes
Platysilurus_mucosus_P02_A03_RG82	Platysilurus_mucosus_P02_A03_RG82	Clade14c	Pimelodidae	Siluriformes
Plecoglossus_altivelis_G01440	Plecoglossus_altivelis_G01440	Clade20	Plecoglossidae	Osmeriformes
Plectorhinchus_chaetodonoides_E00857	Plectorhinchus_chaetodonoides_E00857	Clade42	Haemulidae	Lutjaniformes
Plectorhinchus_vittatus_E00856	Plectorhinchus_vittatus_E00856	Clade42	Haemulidae	Lutjaniformes
Plectroglyphidodon_dickii_E00572	Plectroglyphidodon_dickii_E00572	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Plectroglyphidodon_johnstonianus_E00722	Plectroglyphidodon_johnstonianus_E00722	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Plectrypops_lima_E00720	Plectrypops_lima_E00720	Clade33	Holocentridae	Holocentriformes
Plectrypops_retrospinis_E00504	Plectrypops_retrospinis_E00504	Clade33	Holocentridae	Holocentriformes
Plesiops_coeruleolineatus_E00855	Plesiops_coeruleolineatus_E00855	Clade41	Plesiopidae	Incertae sedis in Ovalentaria
Plesiops_melas_G01442	Plesiops_melas_G01442	Clade41	Plesiopidae	Incertae sedis in Ovalentaria
Pleurogrammus_monopterygius_E00367	Pleurogrammus_monopterygius_E00367	Clade42	Hexagrammidae	Perciformes
Pleuronectes_platessa_E00053	Pleuronectes_platessa_E00053	Clade40	Pleuronectidae	Pleuronectiformes
